StateAb,Affiliation,DrivAge,ExposTotal,SumInsAvg
SP,1,36-45,1.51,4079.93
SP,1,>55,0.5,25188.99
SP,0,NA,0.5,52732.09
SP,NA,NA,0,0
SP,1,46-55,0.06,41037
SP,1,>55,0.04,84519.99
SP,1,26-35,0.37,31321.99
SP,0,26-35,0.73,11644.36
SP,1,26-35,1.53,34530.58
SP,0,36-45,1.05,49799.74
SP,0,NA,1.01,99648.33
SP,1,46-55,4.83,15672.63
SP,1,46-55,7.64,110546.23
SP,1,46-55,1,25326
SP,1,36-45,0.47,0
SP,1,26-35,2.34,60734.32
SP,NA,NA,0,0
SP,1,46-55,2.19,16559.98
SP,1,>55,0.86,24410.05
SP,1,>55,0.19,41659.59
SP,1,36-45,0.36,43944.1
SP,1,46-55,5.26,19547.56
SP,0,>55,0.13,21900.5
SP,0,NA,0.33,0
SP,0,46-55,0.4,26984
SP,NA,>55,0.5,11768.82
TO,1,>55,0.9,18370.08
SP,1,>55,3.66,20555.88
SP,1,36-45,1.5,23769.79
SP,0,NA,0.5,35999.33
SP,1,26-35,0.43,55987.99
SP,1,26-35,0.83,107979.22
SP,1,46-55,0.32,64264.99
SP,1,>55,0.38,67572.99
SP,1,26-35,4.7,33453.59
SP,1,46-55,1.7,22387.02
SP,1,26-35,25.01,14528.73
SP,1,>55,1.66,24078.06
SP,0,>55,0.5,110661.69
SP,1,36-45,0.81,13384.42
SP,1,>55,1.51,36797.75
SP,1,26-35,0.5,39818.87
SP,0,26-35,0.5,33655.99
SP,0,46-55,0.87,127368.39
SP,0,26-35,0.5,0
SP,1,26-35,0.14,23611.99
SP,1,46-55,0.54,85936
SP,1,26-35,0.005479452,40330
SP,0,NA,1.52,60033.94
SP,1,18-25,8.19,29959.99
TO,1,>55,0.36,22295
SP,1,46-55,0.5,15989
SP,1,>55,0.24,48436
SP,1,18-25,0.25,26709.8
SP,1,46-55,0.99,15808.29
SP,1,26-35,0.11,49038.99
SP,1,>55,0.19,39143.99
SP,NA,36-45,0,0
SP,1,18-25,0.48,16648
SP,1,>55,1.01,8178.38
SP,1,>55,31.99,34859.87
SP,1,>55,9.66,20424.29
SP,0,NA,2.64,25709.44
SP,0,26-35,0.14,119613.49
SP,1,36-45,1.9,24222.44
SP,0,36-45,1.83,8996.66
SP,1,>55,0.4,139479.99
SP,1,>55,0.5,16646
SP,1,46-55,9.84,13014.53
SP,1,26-35,0.35,90462
SP,1,46-55,9.55,20264.89
SP,0,36-45,1.51,13496.14
SP,NA,NA,0,0
SP,1,>55,0.5,33375.99
SP,1,46-55,1.8,17087.22
TO,1,36-45,0.14,35712.44
SP,1,46-55,9.93,29402.17
SP,0,36-45,0.5,117463.69
SP,0,26-35,0.13,40107.49
SP,1,18-25,3.98,15836.88
SP,1,36-45,3.59,29555.96
SP,1,46-55,6.55,29436.81
SP,0,NA,0.27,212868
SP,1,26-35,1.23,11972.42
SP,1,26-35,5.73,50620.85
SP,1,18-25,1,5679.52
SP,1,46-55,1.96,9621.63
SP,1,36-45,1.01,23996.87
SP,1,>55,5.33,19761.05
SP,1,18-25,0.95,58661.68
SP,0,NA,2.16,25267.86
SP,1,18-25,0.48,16963.43
SP,1,26-35,10.17,21757.81
SP,1,36-45,0.5,6885
SP,1,46-55,1,33478.5
SP,0,NA,0.78,21096.27
SP,1,36-45,1.01,3526.7
SP,0,46-55,17.79,33301.25
SP,0,26-35,4.47,57177.05
SP,1,26-35,15.69,20153.25
TO,1,>55,0.84,34773.2
SP,1,26-35,0.24,16287
SP,1,46-55,1.15,41303.25
SP,1,36-45,0.11,15797
SP,1,46-55,7.26,17682.97
SP,1,36-45,0.5,40949
SP,0,26-35,6.27,68910.17
SP,1,46-55,1.48,41828.4
SP,NA,18-25,0,0
SP,0,NA,1.44,26611.34
SP,1,26-35,1.22,19406.13
SP,1,36-45,45.15,34174.72
SP,1,36-45,3.26,24733.76
SP,0,26-35,0.5,111140
SP,0,NA,5.81,272134.84
TO,1,46-55,23.7,119769.08
SP,1,46-55,0.99,30924.56
SP,1,>55,2.16,25311.49
SP,1,>55,0.5,52565
SP,0,NA,0.04,9528
SP,1,46-55,1.07,26380
SP,1,26-35,0.5,22466.52
SP,1,36-45,0.5,15219
SP,1,46-55,0.16,27275.99
SP,1,46-55,1.42,148580.9
SP,0,NA,1.23,161818.81
SP,NA,46-55,0.5,68706
SP,1,>55,2.97,19582.07
SP,1,18-25,1.92,22586.96
SP,1,26-35,392.98,51028.27
SP,1,26-35,2.49,125815.89
SP,0,NA,4.61,35760.78
SP,NA,>55,0.96,57042.85
SP,1,>55,3.83,24033.85
SP,1,46-55,1,77020
SP,1,36-45,0.69,72295.86
SP,1,26-35,2.2,29828.85
SP,1,26-35,99.61,13605
SP,0,>55,0.5,69647.35
TO,1,36-45,0.5,31254
SP,1,18-25,0.5,0
SP,0,36-45,6.32,18465.3
SP,0,46-55,0.44,45315
SP,1,36-45,14.04,19757.71
SP,0,NA,9.65,174263.27
SP,1,26-35,0.15,8031
SP,1,46-55,0.11,15628
SP,1,>55,0.5,26538.99
SP,0,36-45,0.25,17334.99
SP,0,NA,0.11,18435.99
SP,0,26-35,0.08,233559.01
SP,0,>55,0.5,16345.23
SP,1,26-35,28.02,26168.11
SP,0,26-35,0.25,27646.99
SP,1,26-35,0.5,23723
SP,1,>55,0.5,45361
SP,NA,26-35,0.43,13711.42
SP,1,18-25,0.5,48154
SP,1,26-35,2.73,38983.34
SP,NA,NA,0.03,122760
SP,1,36-45,22.75,120402.04
SP,1,46-55,22.29,11922.92
SP,1,46-55,61.66,10957.28
SP,1,36-45,4.86,48055.47
SP,1,46-55,0.5,29099.99
SP,1,>55,1.51,49544.61
SP,1,36-45,3.03,36028.98
SP,1,46-55,1.51,23029.3
SP,1,>55,12.97,22513.89
SP,1,18-25,0.16,44729.99
SP,1,>55,75.66,12715.82
TO,1,46-55,0.37,53599.99
SP,1,46-55,0.5,14612
SP,1,26-35,0.5,26312.99
SP,1,26-35,1.51,19340.27
SP,1,36-45,2.56,25313.68
SP,1,26-35,0.5,89578.99
SP,0,>55,0.01,17330.99
SP,1,>55,0.72,7571.77
SP,1,46-55,0.46,72747.36
SP,1,26-35,0.47,36782.99
SP,1,>55,3.99,31183.82
SP,1,36-45,2.99,20000.8
SP,1,>55,0.13,33044.99
SP,0,36-45,0.5,0
SP,1,46-55,8.96,31975.11
SP,0,NA,46.45,31022.1
TO,1,18-25,0.5,25600.54
SP,1,18-25,1.41,11200.34
SP,0,36-45,11,88011.11
SP,1,46-55,0.5,31844
SP,1,26-35,0.5,43410
SP,1,46-55,8.17,15746.42
TO,0,NA,0.67,42993.4
SP,1,>55,48.11,31426.24
SP,0,NA,0.5,66452
SP,1,36-45,2.23,36052.94
SP,1,26-35,160.53,20473.5
SP,1,36-45,10.72,79507.33
SP,NA,26-35,0.5,62106
TO,0,NA,1.21,43873.97
SP,NA,>55,0.15,48346
SP,NA,NA,0.26,40540.99
SP,1,>55,0.25,41997
SP,1,>55,4.72,20785.28
SP,0,NA,9.87,37462.58
SP,1,>55,0.08,28336.99
SP,0,NA,0.24,24559.99
SP,1,26-35,0.5,30659.99
SP,1,36-45,0.96,40902.53
SP,1,46-55,1.22,35033.92
SP,1,46-55,0.12,40762.54
SP,1,36-45,3.51,11796.27
SP,1,>55,1.41,18911.46
SP,0,NA,1.01,22164.46
SP,0,36-45,1.52,49072.34
SP,0,NA,9.9,23208.66
TO,0,NA,11.09,55890.45
SP,0,NA,1,26772
SP,1,36-45,3.21,32546.59
SP,1,18-25,0.46,29862
SP,1,36-45,0.5,13317.99
SP,NA,36-45,0,0
SP,1,18-25,2.52,31485.38
SP,1,>55,0.78,47094.48
SP,1,46-55,3.12,19853.07
SP,1,36-45,4.14,22929.06
SP,1,26-35,38.06,52220.9
SP,1,36-45,19.6,24123.45
SP,NA,46-55,0,0
SP,1,36-45,0.5,91650.13
SP,1,>55,2.05,22345.27
SP,1,46-55,0.47,35528
SP,1,36-45,0.5,48321
SP,1,26-35,10.2,17516.71
SP,1,46-55,0.28,10421.99
SP,1,36-45,0.34,82265
SP,NA,NA,0.29,15804.99
SP,1,36-45,0.67,15106.95
SP,1,18-25,0.36,55404.06
SP,1,46-55,0.5,147000
SP,1,46-55,10.98,8506.35
SP,1,46-55,1.36,21946.47
SP,1,36-45,0.5,14547.92
SP,0,36-45,1.01,15339.09
SP,0,46-55,3.27,62132.62
SP,0,NA,1.96,10708.6
SP,1,26-35,0.21,34861.99
TO,1,18-25,0.5,8153
SP,1,36-45,0.5,82719.99
SP,0,NA,1.3,77848.65
SP,NA,>55,0.3,198523.99
SP,1,26-35,1,62278
SP,0,NA,0.36,24209.19
SP,1,36-45,0.56,26100.19
SP,1,>55,1,88345.99
SP,1,26-35,0.27,63925.72
TO,1,36-45,4.31,34785.03
SP,0,NA,4.45,16748.01
SP,1,18-25,0.5,5549.19
SP,1,46-55,0.81,61087.1
SP,1,>55,106.54,25257.33
SP,1,36-45,2.02,16404.52
SP,0,18-25,3.02,0
SP,1,18-25,3.5,42357.9
SP,1,18-25,0.56,43763.16
SP,1,36-45,211.47,22974.76
SP,1,36-45,0.53,29296.5
SP,1,36-45,0.35,16068
SP,1,46-55,0.89,19542.82
SP,1,>55,0.5,52788.99
TO,NA,NA,0,0
SP,1,36-45,7.04,63103.51
SP,0,NA,8.62,16313.27
SP,1,46-55,1.79,20057.79
SP,1,36-45,4.72,40699.34
SP,1,>55,0.5,52992.61
SP,NA,26-35,1.47,158076.69
SP,1,46-55,1,11016.99
SP,1,36-45,11.84,24536.93
SP,1,26-35,0.5,27305
SP,1,46-55,0.5,50830.99
SP,NA,NA,0,0
SP,1,46-55,1.51,25742
SP,1,>55,0.56,10652.34
SP,0,NA,0.15,105573
SP,1,>55,14.38,20022.48
TO,1,>55,0.41,33019.99
TO,1,46-55,1.01,35807.51
SP,0,36-45,0.19,52829.99
SP,1,26-35,5.88,20522.7
SP,1,36-45,0.33,23906.99
SP,1,36-45,6.97,27628.33
SP,NA,36-45,0,0
SP,1,36-45,0.97,56531.22
SP,1,18-25,1.33,22416.76
SP,1,46-55,2.35,18281.83
SP,0,26-35,0.07,0
SP,1,46-55,2.22,13024.69
SP,0,NA,0.42,11793.34
SP,0,>55,1.64,26810.83
SP,1,46-55,0.5,85557.99
SP,1,46-55,0.96,14173.71
SP,1,>55,0.5,41211.61
SP,1,36-45,1,16039.49
SP,1,36-45,0.5,35150.21
SP,0,NA,2.6,23291.63
SP,1,46-55,3.03,12571.36
SP,1,36-45,0.5,50695.99
SP,1,26-35,1.47,85606.46
SP,NA,36-45,0.32,78806
SP,0,NA,1.51,52815.09
SP,1,36-45,2.14,31209.61
SP,1,36-45,1.14,51134.4
SP,NA,NA,0,0
SP,0,NA,2.87,88650.74
SP,1,36-45,0.43,81406
TO,1,26-35,0.18,36211.99
SP,1,>55,2.01,12212.82
SP,1,26-35,1.39,32448.31
SP,1,>55,2.24,3835.59
SP,1,18-25,1.06,21889.81
SP,1,26-35,0.18,23082.99
SP,1,36-45,3.24,11004.22
SP,1,46-55,4.46,21206.45
SP,1,36-45,2.44,36359.43
SP,1,36-45,0.54,81888.12
SP,1,18-25,19.78,17966.94
SP,1,26-35,0.5,19962
SP,1,26-35,0.59,33413.53
SP,1,18-25,0.72,32360.5
SP,1,36-45,0.9,3603.24
SP,1,>55,0.04,10464.99
SP,1,26-35,0.83,44090.28
SP,1,36-45,2.58,21570.76
SP,1,36-45,43.49,22487.8
SP,0,NA,1.37,60556.3
SP,NA,NA,0.5,9191.46
SP,1,26-35,0.19,36658.99
SP,1,46-55,0.5,13225.99
SP,1,>55,124.82,36936.14
SP,NA,NA,0.42,28968.05
SP,1,36-45,11.23,7403.97
TO,1,36-45,0.1,43900
SP,NA,36-45,0.5,58863.99
SP,1,>55,0.5,2024.99
SP,1,46-55,2.94,18577.6
SP,1,36-45,1.26,49820.95
SP,1,46-55,0.74,17086.29
SP,0,NA,0.5,32546
SP,0,46-55,2.08,32342.1
SP,1,36-45,12.32,14293.58
SP,1,NA,0,0
SP,1,>55,17.77,21996.78
SP,1,26-35,21.87,20744.67
SP,1,46-55,1.63,16343.65
SP,1,>55,15.55,20180.79
SP,NA,46-55,0,0
SP,0,>55,0.5,33499.2
SP,1,26-35,109.03,12450.51
SP,1,36-45,3.75,25793.26
SP,1,36-45,23.29,7151.46
SP,1,18-25,1.01,13109.47
SP,1,36-45,4.89,74815.71
SP,1,>55,1,38918
SP,1,46-55,0.12,17000
SP,0,26-35,0.2,18148
TO,1,36-45,1.25,30609.86
SP,1,26-35,0.4,73986.91
SP,1,18-25,1.95,7681.01
SP,1,>55,0.84,24457.05
SP,1,36-45,0,0
TO,1,>55,0.17,5620
SP,1,46-55,0.5,5819.38
SP,1,36-45,0.41,109844.99
SP,1,>55,9.1,13494.72
SP,1,46-55,3.26,12210.97
SP,1,36-45,0.25,21604
SP,0,46-55,0.5,0
SP,1,26-35,1.97,30415.21
SP,1,18-25,0.34,47579.99
SP,1,46-55,4.19,50437.27
SP,1,>55,1.1,24681.79
SP,1,18-25,2.19,19135.75
SP,1,36-45,6.39,20739.12
SP,0,NA,0.49,44000
SP,1,26-35,1,39516.5
SP,1,46-55,0.43,14124.99
SP,0,NA,1,21691
SP,1,>55,0.5,64498
SP,1,36-45,0.6,87300.73
SP,1,36-45,4.89,21212.19
SP,1,>55,5.71,43507.3
SP,1,36-45,0.5,24285.56
SP,1,36-45,0.59,53148.77
SP,0,NA,64.9,13517.01
SP,1,18-25,0.97,59097.28
SP,1,46-55,2.06,24343.24
SP,NA,NA,0.16,16664.99
SP,0,>55,1.05,24740.69
SP,1,18-25,2.43,14109.74
SP,1,26-35,4.32,24920.71
SP,1,26-35,7.92,32034.96
SP,1,26-35,2.28,29401.45
SP,0,46-55,0.5,60450
SP,0,46-55,0.5,109672.99
SP,1,26-35,1.7,115476.91
SP,0,36-45,0.5,0
SP,1,18-25,0.04,79423
SP,1,>55,0.44,86239.99
SP,1,36-45,0.53,18687.66
SP,1,18-25,1,29555.99
SP,1,>55,0.5,20455
SP,1,36-45,0.06,125.99
SP,1,26-35,16.25,24615.85
SP,1,46-55,0.5,18183
SP,1,18-25,2.77,21571.62
SP,0,NA,3.24,78984.94
SP,1,18-25,0.22,25648
SP,1,>55,0.5,7568.99
SP,1,36-45,0.5,38205
SP,0,26-35,0.49,17527.59
SP,1,26-35,7.83,24692.02
SP,0,NA,1.42,35696.94
SP,1,18-25,6.46,25319.3
SP,0,NA,0.42,56040
SP,1,46-55,5.5,31347.55
SP,1,26-35,5.98,74677.21
SP,NA,26-35,0.18,177499.99
SP,1,>55,0.13,131818.99
SP,1,26-35,0.58,68192.62
SP,0,36-45,0.5,31810
SP,NA,>55,0.95,71783.58
SP,1,46-55,0.5,126390.99
SP,0,NA,136.75,37000.7
SP,1,26-35,0.5,19554.99
SP,1,46-55,0.5,0
SP,1,26-35,7.95,29815.38
SP,1,36-45,0.32,37214.99
SP,NA,36-45,0.5,103452.99
SP,1,46-55,3.51,26574.87
SP,1,26-35,0.58,64903.38
SP,1,>55,40.54,27727.91
SP,1,18-25,0.13,22756
SP,1,26-35,0.35,228959
SP,0,NA,2.01,317845
SP,1,26-35,3.23,32040.07
SP,1,18-25,2.14,28512.7
SP,1,26-35,7.27,26383.12
SP,1,18-25,23.03,31119.55
SP,NA,>55,0,0
SP,1,26-35,0.5,17128
SP,1,>55,0.5,16593
SP,1,36-45,0.43,24138.99
TO,0,26-35,0.06,25412.99
SP,0,46-55,3.49,13458.34
SP,1,26-35,0.002739726,33014
SP,1,>55,0.72,35166.21
SP,1,26-35,0.98,22488.51
SP,1,36-45,5.46,51862.17
SP,1,36-45,36.89,41156.5
SP,0,NA,0.92,39860.92
SP,1,26-35,0.17,86082.99
SP,1,>55,0.5,8142.99
SP,1,26-35,0.5,4963.81
SP,1,>55,0.21,48753
SP,1,>55,0.5,17231
SP,1,>55,3.94,51923.04
SP,1,36-45,15.67,38219.14
SP,1,46-55,0.5,18560.71
SP,NA,36-45,0.5,88473
SP,0,NA,0.93,49055.53
SP,0,36-45,1.46,80898.28
SP,1,>55,1.71,18239.24
SP,1,36-45,0.5,25404.99
SP,0,26-35,11.1,104959.94
SP,1,18-25,0.21,33425
SP,0,46-55,0.23,50133.99
SP,1,18-25,13.69,34898.03
SP,1,26-35,0.38,21007.99
SP,1,>55,0.5,49199.99
SP,1,36-45,2.35,51498.02
SP,0,18-25,0.5,19149
SP,0,NA,0.7,36245.92
SP,1,>55,1.51,32868.79
SP,1,>55,0.36,29176.99
SP,1,26-35,6.11,16832.31
SP,1,36-45,0.38,69318.99
SP,1,36-45,3.39,29422.26
SP,1,26-35,0.1,105439.99
SP,1,36-45,0.4,16359
SP,1,46-55,0.42,14936.99
SP,1,26-35,0.32,5886
SP,1,26-35,0.5,152844
SP,1,36-45,3.38,66838.21
TO,1,46-55,0.87,21158.04
SP,1,26-35,0.5,434699.99
SP,1,36-45,6.26,14134.79
SP,NA,>55,0.04,10591.99
TO,1,46-55,0.34,21983
SP,1,26-35,0.5,79500
SP,1,36-45,8.52,14777.39
SP,1,26-35,0.81,22117.54
SP,0,NA,0.11,16111.99
SP,0,46-55,10.38,30439.85
SP,1,26-35,0.09,17705
SP,0,NA,2.2,32941.47
SP,0,>55,0.5,60483.19
SP,1,26-35,0.5,74214
SP,NA,NA,0,0
SP,NA,NA,0,0
SP,0,>55,1,43888.99
SP,NA,>55,0.5,194850.63
SP,1,26-35,0.2,48338
SP,1,36-45,134.88,18750.04
SP,1,46-55,1,93112.99
SP,NA,NA,0,0
SP,NA,NA,0.04,66518
SP,1,36-45,2.74,23392.83
SP,1,36-45,3.39,21213.68
SP,1,46-55,1.01,57057.75
SP,0,46-55,2.05,24290.42
SP,1,46-55,0.87,103842.4
SP,1,46-55,2.35,25076.65
SP,1,46-55,0.11,18079.99
SP,1,>55,0.5,19803
SP,1,26-35,1.58,19628.06
SP,1,>55,30.41,20700.69
SP,1,18-25,1.3,45843.96
SP,1,18-25,1.66,36793.65
SP,1,36-45,0.12,35832.99
SP,1,36-45,1,55069.99
SP,1,26-35,1.51,39432.33
SP,0,26-35,0.5,20418
SP,1,26-35,0.5,5446.99
SP,1,>55,13.6,39850.04
SP,0,18-25,0.5,39239.21
SP,1,46-55,123.18,25936.57
SP,1,18-25,0.5,17393.99
SP,1,46-55,5.99,34735.32
SP,NA,26-35,0.5,15962.06
SP,NA,36-45,0.5,131278.54
SP,0,NA,2.64,233414.12
SP,1,>55,2.01,17933.24
SP,1,>55,0.5,0
SP,1,36-45,0.39,29801.99
SP,1,46-55,3.21,76769.52
SP,1,>55,17.79,8857.04
SP,1,>55,8.59,23990.12
SP,1,46-55,2.36,24178.89
SP,0,NA,0.74,16782.24
SP,0,NA,0.5,45658.38
SP,1,26-35,0.5,14076
SP,1,26-35,0.5,10487
SP,0,18-25,0.16,53332
SP,0,18-25,0.5,22434
SP,NA,36-45,0,0
SP,NA,NA,1.01,71739.51
SP,1,26-35,0.53,125634.95
SP,1,>55,4.33,7289.69
SP,0,>55,0.02,125095.99
SP,1,NA,0,0
SP,1,>55,0.5,87163
SP,1,NA,0.5,8341.21
SP,1,18-25,3.43,25914.14
SP,0,46-55,3,19331.93
SP,1,18-25,1.48,10711.65
SP,1,18-25,0.002739726,35903
SP,1,>55,0.57,15954.67
SP,0,36-45,2.26,12599.77
SP,1,46-55,0.5,28875
TO,1,36-45,0.5,1051.99
SP,1,>55,1.56,29489.75
SP,1,>55,0.5,8958.99
SP,1,46-55,0.6,32362.78
SP,1,26-35,0.5,8148
SP,1,36-45,1.68,24307.76
SP,1,46-55,0.5,24620
SP,0,NA,0.16,185932
SP,0,>55,0.16,40987.99
SP,1,26-35,1.42,46184.77
SP,1,26-35,1.79,27078.91
SP,1,26-35,0.42,87137.85
SP,1,18-25,0.5,92305.99
SP,1,36-45,0.5,43697
SP,0,18-25,5.03,38502.84
SP,NA,NA,0.16,65992.99
SP,1,>55,0.36,12342.84
SP,1,18-25,0.22,39855.56
SP,1,26-35,92.25,31018.64
SP,1,26-35,1.04,8807.91
SP,1,>55,0.14,4577.99
SP,0,NA,0.17,40710
SP,1,36-45,1.39,82018.51
SP,1,26-35,0.63,26112.65
SP,1,46-55,0.5,7035.99
SP,0,>55,1.62,115448.24
SP,1,26-35,0.5,133463.66
SP,1,46-55,0.5,22477
SP,1,46-55,0.1,22431.99
SP,1,>55,3.86,19541.37
SP,0,46-55,2.08,63389.94
SP,1,18-25,2.84,32783.7
SP,1,36-45,0.97,33198.75
SP,1,46-55,0.5,24985
SP,1,26-35,0.66,20589.74
SP,0,36-45,0.17,59434
SP,1,46-55,0.99,31977.99
SP,1,>55,0.5,27660
SP,1,26-35,5.51,19816.53
SP,0,NA,1.4,48380.1
SP,1,46-55,0.5,40389.23
SP,1,46-55,1.17,99385.35
TO,1,36-45,1.01,48152
SP,1,46-55,2.52,32732.19
SP,1,46-55,1,55957
SP,1,>55,8.08,17835.3
SP,1,>55,0.5,25189.99
SP,1,46-55,1.27,33364.18
SP,NA,NA,0.5,16366.01
SP,1,>55,0.37,58189.99
SP,1,>55,6.02,53679.58
SP,0,46-55,0.5,48481
SP,1,26-35,32.78,49425.78
SP,1,26-35,20.79,34582.03
SP,1,46-55,1.01,41266.68
SP,1,46-55,5.2,6625.47
SP,1,46-55,0.13,10789.99
SP,NA,26-35,0,0
SP,1,46-55,3.23,10280.37
SP,1,46-55,3.86,14285.12
SP,0,>55,0.15,36301.99
SP,1,NA,0.5,22080
SP,0,36-45,0.5,6718
SP,1,36-45,3.87,29879.47
SP,1,46-55,1.59,36313.65
SP,1,36-45,10.23,23599.7
SP,NA,>55,0.19,0
SP,1,26-35,0.54,24714.3
SP,1,26-35,1,40863.5
SP,1,>55,0.5,9954
SP,1,26-35,0.5,14193
SP,0,NA,0.09,58605
SP,1,>55,1.14,82782.62
SP,NA,>55,0.5,36198.64
SP,1,26-35,1.2,21089.06
SP,1,36-45,8.34,29769.06
SP,1,18-25,1.31,24241.29
SP,1,>55,1.22,18948.94
SP,0,NA,15.03,26854.13
TO,1,36-45,0.33,23912.81
SP,1,18-25,0.34,27319
SP,1,36-45,0.11,52401.99
SP,1,36-45,10.76,32126.6
SP,1,46-55,1,21536.5
SP,1,>55,5.59,17382.41
SP,1,18-25,0.5,40662
SP,1,>55,0.17,46440
SP,1,>55,1.78,42196.04
SP,0,NA,0.38,0
SP,0,NA,2.27,7797.1
SP,1,46-55,0.93,28043.18
SP,1,36-45,16.26,19155.1
SP,1,26-35,1.47,104376.59
SP,1,26-35,0.76,13683.84
SP,1,46-55,0.26,100184.11
SP,1,>55,0.66,81723.14
SP,NA,NA,0,0
SP,1,46-55,20.65,16256.9
SP,1,36-45,0.5,0
SP,1,18-25,0.57,22826.93
SP,1,36-45,2.67,42166.75
SP,1,36-45,0.5,27069.97
SP,1,46-55,0.95,62166.36
SP,1,46-55,0.49,56099.99
SP,1,>55,2.29,16752.72
SP,1,36-45,0.03,64797.99
SP,0,18-25,0.5,26624.99
SP,1,>55,2.04,33035.71
SP,1,>55,10.32,27404.59
SP,1,36-45,1,9306.49
SP,0,36-45,1.56,94789.31
SP,1,>55,6.74,63817.44
SP,1,NA,0.11,14041.99
SP,NA,18-25,0,0
SP,1,26-35,10.95,38171.37
SP,1,>55,2,100611.26
SP,1,18-25,0.5,16879.99
SP,0,NA,0.32,91213.99
SP,0,NA,0.5,0
SP,1,18-25,3.47,22618.61
SP,NA,36-45,0.5,65003.85
SP,1,36-45,9.41,40745.94
SP,1,18-25,0.6,13225.32
SP,1,18-25,0.9,26065.15
SP,NA,46-55,0.5,35185.55
SP,1,46-55,1.38,34122.45
SP,0,NA,6.91,28448.25
SP,1,>55,4.52,30132.8
SP,1,26-35,1.45,88908.69
SP,1,26-35,2.71,21378.09
SP,0,NA,2.79,22825.25
SP,0,NA,4.57,25875.92
SP,NA,NA,34.61,28148.65
SP,1,26-35,0.5,35300.27
SP,1,46-55,0.5,15999.54
SP,0,NA,1.51,18910.88
TO,1,>55,0.34,21157.99
SP,1,46-55,0.07,13032
SP,0,46-55,1.52,26389.53
SP,1,46-55,0.5,0
SP,0,18-25,0.71,21958.68
SP,0,NA,5.13,10397.18
TO,1,>55,0.5,42455.65
SP,1,36-45,0.24,21439.8
SP,1,36-45,0.96,131868.48
SP,1,46-55,0.13,7765
SP,0,NA,5.46,67602.38
SP,1,46-55,4.05,18720.54
SP,1,46-55,0.8,96075.66
SP,1,>55,0.21,57864
SP,1,46-55,1,35409.5
SP,NA,NA,0,0
SP,1,46-55,0.71,16832.81
SP,1,36-45,0.5,12224.66
SP,1,36-45,3.43,29810.19
SP,1,>55,2.31,18231.78
SP,1,>55,216.41,26624.66
SP,1,36-45,0.5,35989.99
SP,1,>55,1.11,8801.13
SP,1,46-55,1.52,16730.84
SP,NA,18-25,0,0
SP,0,NA,0.96,21583.54
SP,1,36-45,3.8,19220.73
SP,1,36-45,5.66,60218.57
SP,1,18-25,0.2,17514
SP,1,36-45,0.5,20989
SP,1,46-55,0.94,52467.27
TO,0,NA,4.65,23130.03
SP,1,36-45,2.85,17721.91
SP,1,>55,1.52,46440.1
SP,0,NA,3.97,21280.44
SP,NA,NA,0,0
SP,1,46-55,4.82,21822.01
SP,0,NA,1.89,219268.75
SP,1,26-35,0.58,22308.33
SP,1,>55,0.5,9375
SP,NA,NA,0,0
SP,1,26-35,0.5,31922
SP,NA,>55,2.28,34795.76
SP,1,26-35,0.21,9858.99
SP,1,36-45,0.5,9589.99
SP,1,36-45,0.38,68726.93
SP,1,>55,163.54,14952.6
SP,0,26-35,0.06,116894
SP,1,>55,1.98,24227.39
SP,1,26-35,4.61,18998.33
SP,1,36-45,2.79,38297.48
SP,NA,NA,0.5,26134
SP,1,26-35,1.88,30616.8
SP,1,26-35,0.5,6772.93
SP,0,26-35,0.5,45229.92
SP,1,26-35,0.69,100700.57
SP,1,36-45,1.52,61599.94
SP,0,NA,0.49,38422
SP,NA,NA,0,0
SP,1,36-45,2.01,18228.49
SP,1,36-45,1,42787
SP,NA,NA,1.03,23813.64
SP,1,>55,17.69,37567.46
SP,0,46-55,0.5,90185.3
SP,1,>55,1.01,20302.5
SP,1,>55,1.07,89733.59
SP,NA,46-55,1.01,46995.29
SP,0,NA,2.85,49773.28
SP,NA,NA,3.02,83242.78
SP,1,36-45,2.09,16589.53
SP,1,36-45,3.68,19794.2
SP,1,26-35,1.74,16062.7
SP,0,NA,1,17009.99
SP,NA,36-45,0.5,102108.08
SP,1,26-35,0.5,40910
SP,NA,18-25,0.62,38492.84
SP,0,NA,0.005479452,0
SP,1,36-45,23.59,29638.01
SP,1,>55,0.04,32511
SP,1,>55,0.6,34203.78
SP,1,26-35,0.39,9134
SP,0,NA,5.74,41057.33
SP,1,>55,0.4,116645.94
SP,1,46-55,1.01,25796.18
SP,1,36-45,21.67,44427.32
SP,1,36-45,30.03,29694.37
SP,NA,NA,0.27,62305.1
SP,1,46-55,1.51,19291.66
SP,1,26-35,5.12,45364.23
SP,1,36-45,0.5,27225
SP,1,18-25,7.96,24043.99
SP,1,36-45,0.13,0
SP,1,36-45,5.2,33836.5
SP,1,26-35,2.64,14661.29
SP,1,26-35,0.18,20954.99
SP,1,36-45,1.86,16785.68
SP,1,36-45,1.33,37680.21
SP,1,>55,0.32,15726
SP,1,18-25,0.37,18062
SP,1,46-55,0.57,117422.65
SP,1,36-45,2.13,29514.66
SP,NA,NA,0.5,34038.16
SP,0,NA,0.25,113497.99
SP,0,26-35,0.5,0
SP,NA,>55,0.23,52902.99
SP,0,NA,19.07,75146.13
SP,0,NA,0.48,34020
SP,1,26-35,0.5,14354.62
SP,1,>55,1.01,22094.64
